current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
firewall,131,88,0,43,18.38284939,FALSE,3,0,0,0.98820436,40,{'datetime': '20/06/2022 14:36:02'}
firewall,132,43,0,206,4.199228298,FALSE,9,33,0,1.608280778,20,{'datetime': '20/06/2022 14:37:39'}
firewall,133,206,1,554,2.905875933,FALSE,10,68,0,0.940685272,20,{'datetime': '20/06/2022 14:39:15'}
firewall,134,554,0,554,0,FALSE,10,68,0,0.922121286,20,{'datetime': '20/06/2022 14:39:17'}
firewall,135,554,2,408,9.278480275,FALSE,7,58,0,1.125614643,40,{'datetime': '20/06/2022 14:40:53'}
firewall,136,408,0,29,2.982502616,FALSE,10,1,0,0.895570278,20,{'datetime': '20/06/2022 14:42:30'}
firewall,137,29,2,65,4.329907107,FALSE,9,0,0,1.497336149,40,{'datetime': '20/06/2022 14:44:08'}
firewall,138,65,2,267,9.513328805,FALSE,7,27,0,0.976370692,60,{'datetime': '20/06/2022 14:45:43'}
firewall,139,267,2,988,18.49018843,FALSE,3,111,0,0.92361629,80,{'datetime': '20/06/2022 14:47:19'}
firewall,140,988,0,955,19.51864076,FALSE,2,111,0,1.828765392,60,{'datetime': '20/06/2022 14:48:56'}
firewall,141,955,0,51,13.42107191,FALSE,5,10,0,1.338492751,40,{'datetime': '20/06/2022 14:50:34'}
firewall,142,51,2,85,16.33469419,FALSE,4,0,0,0.884644985,60,{'datetime': '20/06/2022 14:52:12'}
firewall,143,85,1,78,20.60001937,FALSE,2,11,0,0.991304517,60,{'datetime': '20/06/2022 14:53:49'}
firewall,144,78,2,988,20.71732059,FALSE,2,111,0,0.92071867,80,{'datetime': '20/06/2022 14:55:24'}
firewall,145,988,0,953,20.66974593,FALSE,2,111,0,0.949001074,60,{'datetime': '20/06/2022 14:57:02'}
firewall,146,953,0,39,25,FALSE,1,0,0,2.102428794,40,{'datetime': '20/06/2022 14:58:40'}
firewall,147,39,0,24,10.63049182,FALSE,6,0,0,1.828028798,20,{'datetime': '20/06/2022 15:00:20'}
firewall,148,24,2,50,16.21458886,FALSE,4,0,0,0.955433726,40,{'datetime': '20/06/2022 15:01:59'}
firewall,149,50,0,379,2.838046092,FALSE,10,48,0,0.981624961,20,{'datetime': '20/06/2022 15:03:35'}
firewall,150,379,2,407,11.80953902,FALSE,6,46,0,0.931894898,40,{'datetime': '20/06/2022 15:05:12'}
firewall,151,407,2,953,20.72740186,FALSE,2,111,0,0.914784312,60,{'datetime': '20/06/2022 15:06:47'}
firewall,152,953,0,41,20,FALSE,1,11,1,7.48271811,40,{'datetime': '20/06/2022 15:08:35'}
firewall,153,41,2,776,20,FALSE,1,83,1,6.809241772,60,{'datetime': '20/06/2022 15:10:34'}
firewall,154,776,0,57,11.67450297,FALSE,6,0,0,1.013947248,40,{'datetime': '20/06/2022 15:12:22'}
firewall,155,57,1,44,17.96175791,FALSE,3,0,0,1.267739534,40,{'datetime': '20/06/2022 15:13:59'}
firewall,156,44,0,22,9.434604857,FALSE,7,10,0,1.024981022,20,{'datetime': '20/06/2022 15:15:35'}
firewall,157,22,1,9,20.37037361,FALSE,2,0,0,1.138415694,20,{'datetime': '20/06/2022 15:17:11'}
firewall,158,9,1,533,20.61012998,FALSE,2,77,0,0.985105991,20,{'datetime': '20/06/2022 15:18:46'}
firewall,159,533,0,533,0,FALSE,2,77,0,0.898568988,20,{'datetime': '20/06/2022 15:18:48'}
firewall,160,535,0,533,0,FALSE,2,77,0,0.979435682,20,{'datetime': '20/06/2022 15:18:54'}
firewall,161,533,1,877,25,FALSE,1,111,0,1.200467587,20,{'datetime': '20/06/2022 15:20:32'}
