current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
proxy,46,417,1,382,4.26989403920787,False,10,42,0,2.177866061528524,20,{'datetime': '06/06/2022 11:02:54'}
proxy,47,382,3,417,4.456992595869359,False,10,40,0,2.1035316785176597,40,{'datetime': '06/06/2022 11:04:37'}
proxy,48,417,1,382,4.535642822438486,False,10,44,0,2.073211193084717,20,{'datetime': '06/06/2022 11:06:20'}
proxy,49,382,3,417,4.473009799892434,False,10,44,0,2.097313721974691,40,{'datetime': '06/06/2022 11:08:03'}
proxy,50,417,2,240,7.006839455734907,False,10,36,0,1.319350004196167,40,{'datetime': '06/06/2022 11:09:44'}
proxy,51,240,0,240,0,False,10,36,0,1.1515777111053467,40,{'datetime': '06/06/2022 11:09:47'}
proxy,52,240,1,205,8.046193945272947,False,10,34,0,1.07960844039917,20,{'datetime': '06/06/2022 11:11:24'}
proxy,53,205,0,205,0,False,10,34,0,1.2597336769104004,20,{'datetime': '06/06/2022 11:11:27'}
proxy,54,205,1,204,0,False,10,34,0,1.015108585357666,20,{'datetime': '06/06/2022 11:11:30'}
proxy,55,204,0,205,0,False,10,34,0,1.0877307256062825,20,{'datetime': '06/06/2022 11:11:34'}
proxy,56,205,2,205,7.517966480967137,False,10,30,0,1.197307825088501,20,{'datetime': '06/06/2022 11:13:11'}
proxy,57,205,2,204,8.776417692775691,False,10,30,0,0.9290352662404379,20,{'datetime': '06/06/2022 11:14:48'}
proxy,58,204,2,205,7.718594393051983,False,10,28,0,1.1516577402750652,20,{'datetime': '06/06/2022 11:16:25'}
proxy,59,205,2,205,7.229136318444496,False,10,27,0,1.2652130921681721,20,{'datetime': '06/06/2022 11:18:03'}
proxy,60,205,2,204,8.589550130292,False,10,29,0,0.9663399855295817,20,{'datetime': '06/06/2022 11:19:44'}
proxy,61,204,2,205,7.751424825549279,False,10,31,0,1.1443007787068684,20,{'datetime': '06/06/2022 11:21:21'}
